"","Phylum","Latitude","Longitude","Entw.stad","N.c","N.t","Independent.study.ID","N","Stressor","Response.type","t..d.","T1.m","T2.m","Ph1.m","Ph2.m","O1.m","O1.sd","O2.m","O2.sd","units","S1.m","S2.m","Val1.m","Val2.m","ResponseTypeSimple","ResponseNegative","id","Genus","Family","Order","Class","SpeciesAcc","ClassFossil","yi","vi","T.mr","Ph.mr","O.mr","S.mr","Gensamcom","Famsamcom","Ordsamcom","Clasamcom","TPref.Min.10th","TPref.Max.90th","Tcontprox","Ttreatprox","motility","composition","life_habit","diet","buffered","Paper","Publiziert","MinEffect","MinVar","Rand"
"1888","Mollusca",37.866666,12.46666,"Adult",15,15,13,30,"S","respiration rate",1,20,20,NA,NA,NA,NA,NA,NA,NA,45,25,10.255,14.6856,"Metabolism",TRUE,"ES.1991","Brachidontes","Mytilidae","Mytilida","Bivalvia","Brachidontes pharaonis","Bivalvia",-0.80631465939379,0.144169055499222,0,NA,NA,-20,0.7,0.957142857142857,0.876543209876543,1,23.48,27.93,-5.84917632505064,-7.99199576578912,"stationary","aragonite","epifaunal","suspension feeder",FALSE,"Sarà, G., Romano, C., Widdows, J., & Staff, F. J. (2008). Effect of salinity and temperature on feeding physiology and scope for growth of an invasive species (Brachidontes pharaonis-Mollusca: Bivalvia) within the Mediterranean Sea. Journal of Experimental Marine Biology and Ecology, 363(1-2), 130-136.",2008,TRUE,TRUE,TRUE
"1889","Mollusca",37.866666,12.46666,"Adult",15,15,14,30,"S","respiration rate",1,20,20,NA,NA,NA,NA,NA,NA,NA,45,37,10.255,12.5024,"Metabolism",TRUE,"ES.1992","Brachidontes","Mytilidae","Mytilida","Bivalvia","Brachidontes pharaonis","Bivalvia",-0.509241161516343,0.137655442676375,0,NA,NA,-8,0.7,0.957142857142857,0.876543209876543,1,23.48,27.93,-5.84917632505064,-7.99199576578912,"stationary","aragonite","epifaunal","suspension feeder",FALSE,"Sarà, G., Romano, C., Widdows, J., & Staff, F. J. (2008). Effect of salinity and temperature on feeding physiology and scope for growth of an invasive species (Brachidontes pharaonis-Mollusca: Bivalvia) within the Mediterranean Sea. Journal of Experimental Marine Biology and Ecology, 363(1-2), 130-136.",2008,TRUE,TRUE,TRUE
"1890","Mollusca",37.866666,12.46666,"Adult",15,15,15,30,"S","respiration rate",1,20,20,NA,NA,NA,NA,NA,NA,NA,45,50,10.255,17.4788,"Metabolism",TRUE,"ES.1993","Brachidontes","Mytilidae","Mytilida","Bivalvia","Brachidontes pharaonis","Bivalvia",-1.61426605493413,0.176764248268543,0,NA,NA,5,0.7,0.957142857142857,0.876543209876543,1,23.48,27.93,-5.84917632505064,-7.99199576578912,"stationary","aragonite","epifaunal","suspension feeder",FALSE,"Sarà, G., Romano, C., Widdows, J., & Staff, F. J. (2008). Effect of salinity and temperature on feeding physiology and scope for growth of an invasive species (Brachidontes pharaonis-Mollusca: Bivalvia) within the Mediterranean Sea. Journal of Experimental Marine Biology and Ecology, 363(1-2), 130-136.",2008,TRUE,TRUE,TRUE
"1891","Mollusca",37.866666,12.46666,"Adult",15,15,16,30,"S","respiration rate",1,20,20,NA,NA,NA,NA,NA,NA,NA,45,55,10.255,27.3673,"Metabolism",TRUE,"ES.1994","Brachidontes","Mytilidae","Mytilida","Bivalvia","Brachidontes pharaonis","Bivalvia",-3.03327614733251,0.286679403099606,0,NA,NA,10,0.7,0.957142857142857,0.876543209876543,1,23.48,27.93,-5.84917632505064,-7.99199576578912,"stationary","aragonite","epifaunal","suspension feeder",FALSE,"Sarà, G., Romano, C., Widdows, J., & Staff, F. J. (2008). Effect of salinity and temperature on feeding physiology and scope for growth of an invasive species (Brachidontes pharaonis-Mollusca: Bivalvia) within the Mediterranean Sea. Journal of Experimental Marine Biology and Ecology, 363(1-2), 130-136.",2008,TRUE,TRUE,TRUE
"1892","Mollusca",37.866666,12.46666,"Adult",15,15,17,30,"S","respiration rate",1,20,20,NA,NA,NA,NA,NA,NA,NA,45,60,10.255,16.6118,"Metabolism",TRUE,"ES.1995","Brachidontes","Mytilidae","Mytilida","Bivalvia","Brachidontes pharaonis","Bivalvia",-1.5840348674291,0.175152774353852,0,NA,NA,15,0.7,0.957142857142857,0.876543209876543,1,23.48,27.93,-5.84917632505064,-7.99199576578912,"stationary","aragonite","epifaunal","suspension feeder",FALSE,"Sarà, G., Romano, C., Widdows, J., & Staff, F. J. (2008). Effect of salinity and temperature on feeding physiology and scope for growth of an invasive species (Brachidontes pharaonis-Mollusca: Bivalvia) within the Mediterranean Sea. Journal of Experimental Marine Biology and Ecology, 363(1-2), 130-136.",2008,TRUE,TRUE,TRUE
"1904","Chordata",-14.66888889,145.45944444,"Adult",8,8,4,NA,"O","maximum metabolic rate",0.00347,29,29,NA,NA,7.584,0.14142135623731,3.767,0.14142135623731,"mg /L from mm Hg",35.1,NA,779,577,"Metabolism",FALSE,"ES.2007","Chromis","Pomacentridae","Perciformes","Actinopterygii","Chromis atripectoralis","Actinopterygii",-1.97368329568593,0.371732054739677,0,NA,-3.817,NA,0,0,0.928571428571429,0.891891891891892,25.04,28.94,7.22721544708976,5.16011879896195,"actively mobile","hydroxyapatite","nektonic","carnivore",TRUE,"Ern, R., Johansen, J. L., Rummer, J. L., & Esbaugh, A. J. (2017). Effects of hypoxia and ocean acidification on the upper thermal niche boundaries of coral reef fishes. Biology letters, 13(7), 20170135.",2017,FALSE,TRUE,FALSE
"1905","Chordata",-14.66888889,145.45944444,"Adult",8,8,5,NA,"T, O","maximum metabolic rate",0.00347,29,31,NA,NA,7.584,0.14142135623731,3.66,0.14142135623731,"mg /L from mm Hg",35.1,NA,779,650,"Metabolism",FALSE,"ES.2008","Chromis","Pomacentridae","Perciformes","Actinopterygii","Chromis atripectoralis","Actinopterygii",-1.1812902645033,0.293607709031571,2,NA,-3.924,NA,0,0,0.928571428571429,0.891891891891892,25.04,28.94,7.22721544708976,8.30725536890664,"actively mobile","hydroxyapatite","nektonic","carnivore",TRUE,"Ern, R., Johansen, J. L., Rummer, J. L., & Esbaugh, A. J. (2017). Effects of hypoxia and ocean acidification on the upper thermal niche boundaries of coral reef fishes. Biology letters, 13(7), 20170135.",2017,FALSE,TRUE,TRUE
"1906","Chordata",-14.66888889,145.45944444,"Adult",8,8,6,NA,"T, O","maximum metabolic rate",0.00347,29,33,NA,NA,7.584,0.14142135623731,3.561,0.14142135623731,"mg /L from mm Hg",35.1,NA,779,643,"Metabolism",FALSE,"ES.2009","Chromis","Pomacentridae","Perciformes","Actinopterygii","Chromis atripectoralis","Actinopterygii",-1.12151541216704,0.289306150616507,4,NA,-4.023,NA,0,0,0.928571428571429,0.891891891891892,25.04,28.94,7.22721544708976,11.4543919388513,"actively mobile","hydroxyapatite","nektonic","carnivore",TRUE,"Ern, R., Johansen, J. L., Rummer, J. L., & Esbaugh, A. J. (2017). Effects of hypoxia and ocean acidification on the upper thermal niche boundaries of coral reef fishes. Biology letters, 13(7), 20170135.",2017,FALSE,TRUE,TRUE
"1907","Chordata",-14.66888889,145.45944444,"Adult",8,8,7,NA,"T, O","maximum metabolic rate",0.00347,29,35,NA,NA,7.584,0.14142135623731,3.469,0.14142135623731,"mg /L from mm Hg",35.1,NA,779,616,"Metabolism",FALSE,"ES.2010","Chromis","Pomacentridae","Perciformes","Actinopterygii","Chromis atripectoralis","Actinopterygii",-1.59262562968716,0.329264262385513,6,NA,-4.115,NA,0,0,0.928571428571429,0.891891891891892,25.04,28.94,7.22721544708976,14.601528508796,"actively mobile","hydroxyapatite","nektonic","carnivore",TRUE,"Ern, R., Johansen, J. L., Rummer, J. L., & Esbaugh, A. J. (2017). Effects of hypoxia and ocean acidification on the upper thermal niche boundaries of coral reef fishes. Biology letters, 13(7), 20170135.",2017,FALSE,TRUE,TRUE
"1908","Chordata",-14.66888889,145.45944444,"Adult",8,8,1,NA,"T","aerobic scope",0.00347,29,31,NA,NA,7.584,0.14142135623731,7.369,0.14142135623731,"mg /L from mm Hg",35.1,NA,673,680,"Metabolism",FALSE,"ES.2011","Chromis","Pomacentridae","Perciformes","Actinopterygii","Chromis atripectoralis","Actinopterygii",0.0331099122791012,0.250034258321598,2,NA,-0.215,NA,0,0,0.928571428571429,0.891891891891892,25.04,28.94,7.22721544708976,8.30725536890664,"actively mobile","hydroxyapatite","nektonic","carnivore",TRUE,"Ern, R., Johansen, J. L., Rummer, J. L., & Esbaugh, A. J. (2017). Effects of hypoxia and ocean acidification on the upper thermal niche boundaries of coral reef fishes. Biology letters, 13(7), 20170135.",2017,FALSE,TRUE,FALSE
"1909","Chordata",-14.66888889,145.45944444,"Adult",8,8,2,NA,"T","aerobic scope",0.00347,29,33,NA,NA,7.584,0.14142135623731,7.169,0.14142135623731,"mg /L from mm Hg",35.1,NA,673,680,"Metabolism",FALSE,"ES.2012","Chromis","Pomacentridae","Perciformes","Actinopterygii","Chromis atripectoralis","Actinopterygii",0.0639451895625061,0.250127780852131,4,NA,-0.415,NA,0,0,0.928571428571429,0.891891891891892,25.04,28.94,7.22721544708976,11.4543919388513,"actively mobile","hydroxyapatite","nektonic","carnivore",TRUE,"Ern, R., Johansen, J. L., Rummer, J. L., & Esbaugh, A. J. (2017). Effects of hypoxia and ocean acidification on the upper thermal niche boundaries of coral reef fishes. Biology letters, 13(7), 20170135.",2017,FALSE,TRUE,TRUE
"1910","Chordata",-14.66888889,145.45944444,"Adult",8,8,3,NA,"T","aerobic scope",0.00347,29,35,NA,NA,7.584,0.14142135623731,6.984,0.14142135623731,"mg /L from mm Hg",35.1,NA,673,630,"Metabolism",FALSE,"ES.2013","Chromis","Pomacentridae","Perciformes","Actinopterygii","Chromis atripectoralis","Actinopterygii",-0.443816316958265,0.25615540384995,6,NA,-0.6,NA,0,0,0.928571428571429,0.891891891891892,25.04,28.94,7.22721544708976,14.601528508796,"actively mobile","hydroxyapatite","nektonic","carnivore",TRUE,"Ern, R., Johansen, J. L., Rummer, J. L., & Esbaugh, A. J. (2017). Effects of hypoxia and ocean acidification on the upper thermal niche boundaries of coral reef fishes. Biology letters, 13(7), 20170135.",2017,FALSE,TRUE,TRUE
"1922","Chordata",-14.66888889,145.45944444,"Adult",5,5,8,NA,"pH, O","Ctmax",0.00347,30.3,30.2,8.23,7.81,7.442,0.111803398874989,1.824,0.111803398874989,"mg /L from mm Hg",35,NA,38,37.3,"Metabolism",FALSE,"ES.2025","Chromis","Pomacentridae","Perciformes","Actinopterygii","Chromis atripectoralis","Actinopterygii",-2.82590842466259,0.79928792122895,-0.100000000000001,-0.420000000000001,-5.618,NA,0,0,0.928571428571429,0.891891891891892,25.04,28.94,9.26191648084337,7.04840074092876,"actively mobile","hydroxyapatite","nektonic","carnivore",TRUE,"Ern, R., Johansen, J. L., Rummer, J. L., & Esbaugh, A. J. (2017). Effects of hypoxia and ocean acidification on the upper thermal niche boundaries of coral reef fishes. Biology letters, 13(7), 20170135.",2017,TRUE,TRUE,TRUE
"1923","Chordata",-14.66888889,145.45944444,"Adult",5,5,9,NA,"pH, O","Ctmax",0.00347,30.3,30.2,8.23,7.81,7.442,0.111803398874989,1.232,0.111803398874989,"mg /L from mm Hg",35,NA,38,35.2,"Metabolism",FALSE,"ES.2026","Chromis","Pomacentridae","Perciformes","Actinopterygii","Chromis atripectoralis","Actinopterygii",-3.13506391534972,0.891431287666395,-0.100000000000001,-0.420000000000001,-6.21,NA,0,0,0.928571428571429,0.891891891891892,25.04,28.94,9.26191648084337,7.04840074092876,"actively mobile","hydroxyapatite","nektonic","carnivore",TRUE,"Ern, R., Johansen, J. L., Rummer, J. L., & Esbaugh, A. J. (2017). Effects of hypoxia and ocean acidification on the upper thermal niche boundaries of coral reef fishes. Biology letters, 13(7), 20170135.",2017,TRUE,TRUE,TRUE
"1924","Chordata",-14.66888889,145.45944444,"Adult",5,5,10,NA,"pH, O","Ctmax",0.00347,30.3,30.2,8.23,7.81,7.442,0.111803398874989,0.887,0.111803398874989,"mg /L from mm Hg",35,NA,38,30.4,"Metabolism",FALSE,"ES.2027","Chromis","Pomacentridae","Perciformes","Actinopterygii","Chromis atripectoralis","Actinopterygii",-30.6812914677651,47.4670823064979,-0.100000000000001,-0.420000000000001,-6.555,NA,0,0,0.928571428571429,0.891891891891892,25.04,28.94,9.26191648084337,7.04840074092876,"actively mobile","hydroxyapatite","nektonic","carnivore",TRUE,"Ern, R., Johansen, J. L., Rummer, J. L., & Esbaugh, A. J. (2017). Effects of hypoxia and ocean acidification on the upper thermal niche boundaries of coral reef fishes. Biology letters, 13(7), 20170135.",2017,TRUE,TRUE,TRUE
"1925","Chordata",-14.66888889,145.45944444,"Adult",5,5,11,NA,"O","Ctmax",0.00347,30.3,30.3,NA,NA,7.442,0.111803398874989,3.696,0.111803398874989,"mg /L from mm Hg",35.1,NA,38.4,39.2,"Metabolism",FALSE,"ES.2028","Cheilodipterus","Apogonidae","Perciformes","Actinopterygii","Cheilodipterus quinquelineatus","Actinopterygii",1.10774696359298,0.461355166767474,0,NA,-3.746,NA,0,0.636363636363636,0.928571428571429,0.891891891891892,25.52,29.06,9.14191648084337,7.085757569426,"actively mobile","hydroxyapatite","nektonic","omnivore",TRUE,"Ern, R., Johansen, J. L., Rummer, J. L., & Esbaugh, A. J. (2017). Effects of hypoxia and ocean acidification on the upper thermal niche boundaries of coral reef fishes. Biology letters, 13(7), 20170135.",2017,TRUE,TRUE,TRUE
"1926","Chordata",-14.66888889,145.45944444,"Adult",5,5,12,NA,"O","Ctmax",0.00347,30.3,30.3,NA,NA,7.442,0.111803398874989,1.676,0.111803398874989,"mg /L from mm Hg",35.1,NA,38.4,39,"Metabolism",FALSE,"ES.2029","Cheilodipterus","Apogonidae","Perciformes","Actinopterygii","Cheilodipterus quinquelineatus","Actinopterygii",0.765969178370752,0.429335439110698,0,NA,-5.766,NA,0,0.636363636363636,0.928571428571429,0.891891891891892,25.52,29.06,9.14191648084337,7.085757569426,"actively mobile","hydroxyapatite","nektonic","omnivore",TRUE,"Ern, R., Johansen, J. L., Rummer, J. L., & Esbaugh, A. J. (2017). Effects of hypoxia and ocean acidification on the upper thermal niche boundaries of coral reef fishes. Biology letters, 13(7), 20170135.",2017,TRUE,TRUE,TRUE
"1927","Chordata",-14.66888889,145.45944444,"Adult",5,5,13,NA,"O","Ctmax",0.00347,30.3,30.3,NA,NA,7.442,0.111803398874989,0.986,0.111803398874989,"mg /L from mm Hg",35.1,NA,38.4,33.9,"Metabolism",FALSE,"ES.2030","Cheilodipterus","Apogonidae","Perciformes","Actinopterygii","Cheilodipterus quinquelineatus","Actinopterygii",-5.13827745451998,1.72009475998142,0,NA,-6.456,NA,0,0.636363636363636,0.928571428571429,0.891891891891892,25.52,29.06,9.14191648084337,7.085757569426,"actively mobile","hydroxyapatite","nektonic","omnivore",TRUE,"Ern, R., Johansen, J. L., Rummer, J. L., & Esbaugh, A. J. (2017). Effects of hypoxia and ocean acidification on the upper thermal niche boundaries of coral reef fishes. Biology letters, 13(7), 20170135.",2017,TRUE,TRUE,TRUE
"1928","Chordata",-14.66888889,145.45944444,"Adult",5,5,14,NA,"O","Ctmax",0.00347,30.3,30.3,NA,NA,7.442,0.111803398874989,2.218,0.111803398874989,"mg /L from mm Hg",35.1,NA,38.4,37.5,"Metabolism",FALSE,"ES.2031","Acanthochromis","Pomacentridae","Perciformes","Actinopterygii","Acanthochromis polyacanthus","Actinopterygii",-3.63331083170902,1.06004737999071,0,NA,-5.224,NA,0,0,0.928571428571429,0.891891891891892,25.11,28.9,9.30191648084337,7.245757569426,"actively mobile","hydroxyapatite","nektonic","carnivore",TRUE,"Ern, R., Johansen, J. L., Rummer, J. L., & Esbaugh, A. J. (2017). Effects of hypoxia and ocean acidification on the upper thermal niche boundaries of coral reef fishes. Biology letters, 13(7), 20170135.",2017,TRUE,TRUE,TRUE
"1929","Chordata",-14.66888889,145.45944444,"Adult",5,5,15,NA,"O","Ctmax",0.00347,30.3,30.3,NA,NA,7.442,0.111803398874989,1.479,0.111803398874989,"mg /L from mm Hg",35.1,NA,38.4,35.4,"Metabolism",FALSE,"ES.2032","Acanthochromis","Pomacentridae","Perciformes","Actinopterygii","Acanthochromis polyacanthus","Actinopterygii",-5.41622000205846,1.86677195553491,0,NA,-5.963,NA,0,0,0.928571428571429,0.891891891891892,25.11,28.9,9.30191648084337,7.245757569426,"actively mobile","hydroxyapatite","nektonic","carnivore",TRUE,"Ern, R., Johansen, J. L., Rummer, J. L., & Esbaugh, A. J. (2017). Effects of hypoxia and ocean acidification on the upper thermal niche boundaries of coral reef fishes. Biology letters, 13(7), 20170135.",2017,TRUE,TRUE,TRUE
"1931","Mollusca",-34.5959,150.901,"Embryo",6,6,5,12,"S","mortality",3,17.8,17.8,NA,NA,NA,NA,NA,NA,NA,35,45,0.0389,0.0365,"Survival",TRUE,"ES.2034","Dolabrifera","Aplysiidae","Aplysiida","Gastropoda","Dolabrifera brazieri","Gastropoda",0.0364141717385445,0.333388582995975,0,NA,NA,10,0,0,0,1,17.57,21.23,-2.59251653601829,-4.75384599272827,"stationary","low Mg calcite","infaunal","suspension feeder",TRUE,"Przeslawski, R., Davis, A. R., & Benkendorff, K. (2005). Synergistic effects associated with climate change and the development of rocky shore molluscs. Global Change Biology, 11(3), 515-522.",2005,FALSE,TRUE,FALSE
"1932","Mollusca",-34.5959,150.901,"Embryo",6,6,7,12,"T, S","mortality",3,17.8,21.3,NA,NA,NA,NA,NA,NA,NA,35,25,0.0389,0.0462,"Survival",TRUE,"ES.2035","Dolabrifera","Aplysiidae","Aplysiida","Gastropoda","Dolabrifera brazieri","Gastropoda",-0.10237442890415,0.33377002182056,3.5,NA,NA,-10,0,0,0,1,17.57,21.23,-2.59251653601829,0.753643004674927,"stationary","low Mg calcite","infaunal","suspension feeder",TRUE,"Przeslawski, R., Davis, A. R., & Benkendorff, K. (2005). Synergistic effects associated with climate change and the development of rocky shore molluscs. Global Change Biology, 11(3), 515-522.",2005,FALSE,TRUE,FALSE
"1933","Mollusca",-34.5959,150.901,"Embryo",6,6,9,12,"T","mortality",3,17.8,21.3,NA,NA,NA,NA,NA,NA,NA,35,35,0.0389,0.0365,"Survival",TRUE,"ES.2036","Dolabrifera","Aplysiidae","Aplysiida","Gastropoda","Dolabrifera brazieri","Gastropoda",0.0350299676845805,0.333384462443166,3.5,NA,NA,0,0,0,0,1,17.57,21.23,-2.59251653601829,0.753643004674927,"stationary","low Mg calcite","infaunal","suspension feeder",TRUE,"Przeslawski, R., Davis, A. R., & Benkendorff, K. (2005). Synergistic effects associated with climate change and the development of rocky shore molluscs. Global Change Biology, 11(3), 515-522.",2005,FALSE,TRUE,TRUE
"1938","Mollusca",-34.5959,150.901,"Embryo",6,6,2,12,"S","mortality",3,17.8,17.8,NA,NA,NA,NA,NA,NA,NA,35,25,0.013,0.013,"Survival",TRUE,"ES.2041","Bembicium","Littorinidae","Littorinimorpha","Gastropoda","Bembicium nanum","Gastropoda",0,0.333333333333333,0,NA,NA,-10,0.4,0.575,0,1,NA,NA,NA,NA,"actively mobile","aragonite","epifaunal","grazer",TRUE,"Przeslawski, R., Davis, A. R., & Benkendorff, K. (2005). Synergistic effects associated with climate change and the development of rocky shore molluscs. Global Change Biology, 11(3), 515-522.",2005,FALSE,TRUE,FALSE
"1942","Mollusca",-34.5959,150.901,"Embryo",6,6,11,12,"T, S","mortality",3,17.8,21.3,NA,NA,NA,NA,NA,NA,NA,35,45,0.013,0.013,"Survival",TRUE,"ES.2045","Bembicium","Littorinidae","Littorinimorpha","Gastropoda","Bembicium nanum","Gastropoda",0,0.333333333333333,3.5,NA,NA,10,0.4,0.575,0,1,NA,NA,NA,NA,"actively mobile","aragonite","epifaunal","grazer",TRUE,"Przeslawski, R., Davis, A. R., & Benkendorff, K. (2005). Synergistic effects associated with climate change and the development of rocky shore molluscs. Global Change Biology, 11(3), 515-522.",2005,FALSE,TRUE,TRUE
"1944","Mollusca",-34.5959,150.901,"Embryo",6,6,15,12,"T","mortality",3,17.8,25.8,NA,NA,NA,NA,NA,NA,NA,35,35,0.013,0.0152,"Survival",TRUE,"ES.2047","Bembicium","Littorinidae","Littorinimorpha","Gastropoda","Bembicium nanum","Gastropoda",-0.0525791924921821,0.333448523811797,8,NA,NA,0,0.4,0.575,0,1,NA,NA,NA,NA,"actively mobile","aragonite","epifaunal","grazer",TRUE,"Przeslawski, R., Davis, A. R., & Benkendorff, K. (2005). Synergistic effects associated with climate change and the development of rocky shore molluscs. Global Change Biology, 11(3), 515-522.",2005,FALSE,TRUE,FALSE
"1951","Mollusca",-34.5959,150.901,"Embryo",6,6,13,12,"T, S","mortality",3,17.8,25.8,NA,NA,NA,NA,NA,NA,NA,35,25,0.0156,0.0164,"Survival",TRUE,"ES.2054","Siphonaria","Siphonariidae","Siphonariida","Gastropoda","Siphonaria denticulata","Gastropoda",-0.0188249900116577,0.333348099177039,8,NA,NA,-10,0.6,0.68,0,1,NA,NA,NA,NA,"facultatively mobile","aragonite","epifaunal","grazer",TRUE,"Przeslawski, R., Davis, A. R., & Benkendorff, K. (2005). Synergistic effects associated with climate change and the development of rocky shore molluscs. Global Change Biology, 11(3), 515-522.",2005,FALSE,TRUE,TRUE
"1953","Mollusca",-34.5959,150.901,"Embryo",6,6,17,12,"T, S","mortality",3,17.8,25.8,NA,NA,NA,NA,NA,NA,NA,35,45,0.0156,0.0274,"Survival",TRUE,"ES.2056","Siphonaria","Siphonariidae","Siphonariida","Gastropoda","Siphonaria denticulata","Gastropoda",-0.16178058365182,0.334423873218613,8,NA,NA,10,0.6,0.68,0,1,NA,NA,NA,NA,"facultatively mobile","aragonite","epifaunal","grazer",TRUE,"Przeslawski, R., Davis, A. R., & Benkendorff, K. (2005). Synergistic effects associated with climate change and the development of rocky shore molluscs. Global Change Biology, 11(3), 515-522.",2005,FALSE,TRUE,FALSE
"1979","Mollusca",-34.5959,150.901,"Embryo",8,8,5,16,"T, pH","mortality",3,22,26,8.2,7.6,NA,NA,NA,NA,NA,35,NA,-1.15275206096399,-1.08356062164531,"Survival",TRUE,"ES.2082","Bembicium","Littorinidae","Littorinimorpha","Gastropoda","Bembicium nanum","Gastropoda",-0.0761413845231433,0.250181172201159,4,-0.6,NA,NA,0.4,0.575,0,1,NA,NA,NA,NA,"actively mobile","aragonite","epifaunal","grazer",TRUE,"Davis, A. R., Coleman, D., Broad, A., Byrne, M., Dworjanyn, S. A., & Przeslawski, R. (2013). Complex responses of intertidal molluscan embryos to a warming and acidifying ocean in the presence of UV radiation. PloS one, 8(2), e55939.",2013,TRUE,TRUE,TRUE
"1981","Mollusca",-34.5959,150.901,"Embryo",8,8,2,16,"pH","developmental stage",3,22,22,8.2,7.6,NA,NA,NA,NA,NA,35,NA,1.9519,0.7459,"Development",FALSE,"ES.2084","Bembicium","Littorinidae","Littorinimorpha","Gastropoda","Bembicium nanum","Gastropoda",-0.734338585215096,0.266851661179241,0,-0.6,NA,NA,0.4,0.575,0,1,NA,NA,NA,NA,"actively mobile","aragonite","epifaunal","grazer",TRUE,"Davis, A. R., Coleman, D., Broad, A., Byrne, M., Dworjanyn, S. A., & Przeslawski, R. (2013). Complex responses of intertidal molluscan embryos to a warming and acidifying ocean in the presence of UV radiation. PloS one, 8(2), e55939.",2013,FALSE,TRUE,TRUE
"1983","Mollusca",-34.5959,150.901,"Embryo",8,8,7,16,"T","developmental stage",3,22,26,8.2,8.2,NA,NA,NA,NA,NA,35,NA,1.9519,2.6332,"Development",FALSE,"ES.2086","Bembicium","Littorinidae","Littorinimorpha","Gastropoda","Bembicium nanum","Gastropoda",0.445034921183283,0.256189252533519,4,0,NA,NA,0.4,0.575,0,1,NA,NA,NA,NA,"actively mobile","aragonite","epifaunal","grazer",TRUE,"Davis, A. R., Coleman, D., Broad, A., Byrne, M., Dworjanyn, S. A., & Przeslawski, R. (2013). Complex responses of intertidal molluscan embryos to a warming and acidifying ocean in the presence of UV radiation. PloS one, 8(2), e55939.",2013,TRUE,TRUE,FALSE
"1987","Mollusca",-34.5959,150.901,"Embryo",6,6,9,12,"pH","developmental stage",3,22,22,8.2,7.6,NA,NA,NA,NA,NA,35,NA,2.9231,2.3407,"Development",FALSE,"ES.2090","Dolabrifera","Aplysiidae","Aplysiida","Gastropoda","Dolabrifera brazieri","Gastropoda",-0.77750093323679,0.358521154216003,0,-0.6,NA,NA,0,0,0,1,17.57,21.23,3.98113295764723,1.85514080415556,"stationary","low Mg calcite","infaunal","suspension feeder",TRUE,"Davis, A. R., Coleman, D., Broad, A., Byrne, M., Dworjanyn, S. A., & Przeslawski, R. (2013). Complex responses of intertidal molluscan embryos to a warming and acidifying ocean in the presence of UV radiation. PloS one, 8(2), e55939.",2013,FALSE,TRUE,FALSE
"1988","Mollusca",-34.5959,150.901,"Embryo",6,6,12,12,"T, pH","developmental stage",3,22,26,8.2,7.6,NA,NA,NA,NA,NA,35,NA,2.9231,3.6703,"Development",FALSE,"ES.2091","Dolabrifera","Aplysiidae","Aplysiida","Gastropoda","Dolabrifera brazieri","Gastropoda",1.11658481551055,0.385281735426197,4,-0.6,NA,NA,0,0,0,1,17.57,21.23,3.98113295764723,8.14941394404493,"stationary","low Mg calcite","infaunal","suspension feeder",TRUE,"Davis, A. R., Coleman, D., Broad, A., Byrne, M., Dworjanyn, S. A., & Przeslawski, R. (2013). Complex responses of intertidal molluscan embryos to a warming and acidifying ocean in the presence of UV radiation. PloS one, 8(2), e55939.",2013,TRUE,TRUE,FALSE
"1989","Mollusca",-34.5959,150.901,"Embryo",6,6,14,12,"T","developmental stage",3,22,26,8.2,8.2,NA,NA,NA,NA,NA,35,NA,2.9231,3.7363,"Development",FALSE,"ES.2092","Dolabrifera","Aplysiidae","Aplysiida","Gastropoda","Dolabrifera brazieri","Gastropoda",1.22412051302123,0.39576962626664,4,0,NA,NA,0,0,0,1,17.57,21.23,3.98113295764723,8.14941394404493,"stationary","low Mg calcite","infaunal","suspension feeder",TRUE,"Davis, A. R., Coleman, D., Broad, A., Byrne, M., Dworjanyn, S. A., & Przeslawski, R. (2013). Complex responses of intertidal molluscan embryos to a warming and acidifying ocean in the presence of UV radiation. PloS one, 8(2), e55939.",2013,TRUE,TRUE,FALSE
"1990","Chordata",-35.95,131.705,"Embryo",4,4,1,8,"S","Hatching rate",3,16.9,16.9,NA,NA,8.68785308149985,0.311322842786109,8.25978417266895,0.466984264179163,"mg/L",35.9,15.6,-0.856967516231535,-1.21327835095451,"Development",FALSE,"ES.2093","Acanthopagrus","Sparidae","Perciformes","Actinopterygii","Acanthopagrus butcheri","Actinopterygii",-0.532673172797392,0.517733794313628,0,NA,-0.4280689088309,-20.3,0,0.857142857142857,0.928571428571429,0.891891891891892,15.2,21.15,-3.92115571323233,-6.09005744920338,"actively mobile","hydroxyapatite","nektonic","omnivore",TRUE,"Hassell, K. L., Coutin, P. C., & Nugegoda, D. (2008). Hypoxia, low salinity and lowered temperature reduce embryo survival and hatch rates in black bream Acanthopagrus butcheri (Munro, 1949). Journal of Fish Biology, 72(7), 1623-1636.",2008,TRUE,TRUE,TRUE
